PLAYER_NAME,2026_27_TEAM,PTS_PER36,REB_PER36,AST_PER36,STL_PER36,BLK_PER36,PLUS_MINUS_PER36,FG_PCT,FG3_PCT,FT_PCT,W_PCT,MIN,GP,PLAYER_ID,LAST_TEAM,2026_27_SALARY_CLEAN,PTS_PER_MILLION
Nigel Hayes-Davis,PHX,6.27006352025135,6.085649887302781,1.2908954306399838,1.4753090635885528,0.3688272658971382,22.129635953828295,0.326,0.125,0.5,0.549,195.2133333333333,27.0,1628502.0,PHX,,
Nikola Jokić,DEN,28.483821992945145,12.959421463397188,10.410198470689114,1.5488654535900115,0.7891802962168053,5.827992398001943,0.5739,0.3869,0.8189,0.6515,2450.9636666666665,69.3,203999.0,DEN,59033114.0,0.4825058355035302
Nikola Jović,MIA,15.107533109924457,6.632919624130215,4.2194668264215025,1.135151214133636,0.6126618382194932,5.8415692695166275,0.4102,0.3256,0.7303,0.5095000000000001,929.9595000000002,46.5,1631107.0,MIA,16200000.0,0.9325637722175592
Nique Clifford,SAC,12.338430064960082,5.394476400494176,3.4241534598881467,1.3007957277787372,0.4591043745101426,-15.686066129096536,0.418,0.333,0.722,0.268,1881.925,75.0,1642363.0,SAC,3263400.0,3.7808512793283335
Noah Clowney,BKN,15.121676943681239,6.212887595485752,1.856973713732039,0.9100192753664117,0.9841090827110879,-18.936334613902435,0.41300000000000003,0.33720000000000006,0.7934,0.29510000000000003,1276.6893333333333,51.4,1641730.0,BKN,5414034.0,2.793051714060392
Noah Penda,ORL,10.791324155689809,8.88976923838764,3.327721105278796,1.4261661879766265,0.855699712785976,2.47202139249282,0.404,0.323,0.688,0.549,757.275,59.0,1642869.0,ORL,2150917.0,5.0170806942758865
Nolan Traore,BKN,14.44757953715308,2.866353455266844,6.167002888604421,1.3028879342122015,0.6659204997084586,-23.71256040266207,0.38,0.318,0.787,0.244,1243.3916666666669,56.0,1642849.0,BKN,,
OG Anunoby,NYK,17.46646716335569,5.14982194125116,2.280862994637537,1.5684914786965347,0.8002448334391798,7.132479198762963,0.4826,0.381,0.8076,0.6315999999999999,2264.0758333333333,65.7,1628384.0,NYK,42500000.0,0.4109756979613104
Obi Toppin,IND,21.182856165873453,8.05742824588312,3.763817018338637,1.0268954247736024,0.4171292970855024,-25.50517322977731,0.5247999999999999,0.3661,0.8448,0.41359999999999997,1021.4273333333333,52.1,1630167.0,IND,15000000.0,1.4121904110582302
Ochai Agbaji,BKN,11.946391747030653,5.058462224875947,1.842067851356779,1.0103091725503222,0.6937559774702488,-19.650185482521838,0.4496,0.3115,0.7631,0.2928,1336.525,65.8,1630534.0,BKN,0.0,
Olivier-Maxence Prosper,MEM,16.007049403851816,7.443800911530659,2.1440832786763835,1.3626809392281451,0.43450953054105346,-6.958018524854662,0.4721,0.3308,0.7071000000000001,0.4173,734.2591666666667,50.1,1641765.0,MEM,1002360.0,15.969361710215708
Onyeka Okongwu,ATL,16.845660962522835,9.784870963198575,3.068601328371022,1.136908884598204,1.2824344294435512,0.14749789171021366,0.5323,0.3518,0.7647999999999999,0.5147,2048.6094999999996,70.2,1630168.0,ATL,16120000.0,1.0450161887421112
Oscar Tshiebwe,UTA,16.93947638374738,14.370456268676687,2.5690201150706926,1.2845100575353463,0.4014093929797957,-55.47477810980777,0.634,0.0,0.551,0.268,448.42,27.0,1631131.0,UTA,,
Oso Ighodaro,PHX,9.89931969063251,8.067263846787172,3.218543414029744,1.2698104510552621,1.083648072887054,-1.6832765900902449,0.634625,0.0,0.5006249999999999,0.5077499999999999,1522.310625,74.12499999999999,1642345.0,PHX,2296271.0,4.311041549813811
Ousmane Dieng,MIL,13.468161095788986,6.113870748935815,3.7834702686104436,1.0206265209929715,0.5636979146897338,31.806201203587797,0.425,0.3277,0.7368999999999999,0.5827,744.1789999999999,46.2,1631172.0,MIL,5833333.0,2.308827748353983
P.J. Washington,DAL,16.189332463349484,8.020331434843786,2.2445768185381114,1.1746623579842037,1.1667097044235215,-4.677643607222617,0.4481,0.3408,0.6967000000000001,0.4233,1862.4031666666665,59.7,1629023.0,DAL,19813044.0,0.8171047549962278
Pacôme Dadiet,NYK,12.728344136711845,7.159693576900413,3.1820860341779613,0.7955215085444903,0.2651738361814968,137.62522097819684,0.333,0.219,0.818,0.646,135.76,29.0,1642359.0,NYK,2983680.0,4.265988355558185
Paolo Banchero,ORL,24.279191632937604,8.127049635149898,5.288104816865878,0.7954466895305916,0.5999264765809574,0.7329146855371018,0.45610000000000006,0.3163,0.7505999999999999,0.5391,2285.0418333333337,65.8,1631094.0,ORL,41500000.0,0.5850407622394603
Pascal Siakam,IND,24.391167909681243,7.416632994477403,4.106763783747244,1.0712763673909091,0.46455740536021695,-4.27967759997668,0.5049,0.3649,0.7131,0.41359999999999997,2324.2594999999997,70.4,1627783.0,IND,48924624.0,0.4985458428802895
Pat Connaughton,CHA,12.385621499761832,6.682334033393374,3.0383042538359657,1.000798989455561,0.339385361162884,28.59932550910147,0.45120000000000005,0.3673,0.7090000000000001,0.5636,664.3631666666668,48.5,1626192.0,CHA,3815861.0,3.2458261712787317
Pat Spencer,GSW,14.015154993062055,5.380632697911991,6.843641528499964,1.635991807226334,0.2537953294345455,13.814568503398629,0.41912499999999997,0.30824999999999997,0.7573749999999999,0.50125,861.6835416666667,55.875,1630311.0,GSW,0.0,
Patrick Williams,CHI,12.676504425315002,5.267660068356809,2.5367274534675657,1.172624346055118,0.7391650404073347,-6.815763934450221,0.3937,0.35919999999999996,0.7344999999999999,0.427,1444.605,63.5,1630172.0,CHI,18000000.0,0.7042502458508335
Paul Reed,DET,17.332591307231784,11.122490287634175,3.178703799121249,2.4053581890761597,2.196750558405526,18.353744397173045,0.5686,0.32189999999999996,0.7041999999999999,0.6416999999999999,899.4755,62.400000000000006,1630194.0,DET,5602689.0,3.093620100496705
Payton Pritchard,BOS,18.01794949092574,4.702706389598508,5.30882223257992,0.8952394251479361,0.16067966022519764,11.664697593141852,0.4672,0.3876,0.8627,0.7207,2324.170833333333,79.9,1630202.0,BOS,7767857.0,2.31955216103048
Pelle Larsson,MIA,14.06765304419802,4.557285996166172,3.9937992996429585,1.1486893807990275,0.31553697794565255,3.118220964817232,0.47424999999999995,0.32825,0.750125,0.496625,1448.9445833333327,64.375,1641796.0,MIA,2296271.0,6.126303491268243
Pete Nance,MIL,12.405400455389263,6.105019909148259,2.344327645112932,0.683762229824605,0.683762229824605,-24.85964107005171,0.515,0.42,0.364,0.39,737.0983333333334,47.0,1631250.0,MIL,,
Peyton Watson,DEN,15.057247452275622,5.74250561819494,2.2798207844275122,1.0796321494649577,1.7196872653358866,8.920649724563457,0.4816,0.3706,0.7069,0.6515,1593.165,63.4,1631212.0,DEN,0.0,
Precious Achiuwa,SAC,13.59609702524767,10.161096153728078,1.9796981082904193,1.3083774786425357,1.2050487454824643,-3.687743955982528,0.5148,0.276,0.5784,0.4426,1548.2271666666666,68.4,1630173.0,SAC,5477000.0,2.482398580472461
Quenton Jackson,IND,16.971716397488457,4.4170758371617245,5.387806451482084,1.52124335400178,0.3275779291717035,-9.938385486273363,0.47187499999999993,0.363125,0.8056249999999999,0.37374999999999997,703.78,41.12499999999999,1631245.0,IND,,
RJ Barrett,TOR,23.103094252645533,6.478066958914356,4.54192690204899,0.8253339678585907,0.3825926258989626,-1.68262461333169,0.4849,0.34650000000000003,0.6904999999999999,0.45130000000000003,1791.1476666666665,57.5,1629628.0,TOR,29616071.0,0.7800864014894323
Rasheer Fleming,PHX,12.723461232894682,6.629030222180423,0.855358738345861,1.1761182652255588,1.1226583440789426,6.415190537593957,0.405,0.346,0.559,0.549,673.4016666666666,55.0,1642853.0,PHX,2150917.0,5.9153659731615305
Reed Sheppard,HOU,16.357449642128618,4.1034934251430055,4.45032452340838,2.0006626201984226,0.9166549622084748,12.118998550037148,0.4003749999999999,0.373,0.806125,0.6339999999999999,1587.2089583333332,70.75,1642263.0,HOU,11108880.0,1.4724661389922853
Rob Dillingham,CHI,15.217498624340218,4.347008907474202,5.8812476151518105,1.6135398045958063,0.16534601210713146,0.8221482077913167,0.41287500000000005,0.32425,0.6655,0.4604999999999999,799.7114583333333,59.0,1642265.0,CHI,6889320.0,2.2088535043139554
Robert Williams III,POR,13.3170798599609,13.79563138223743,2.1459359796716613,1.2806150471461575,3.2095919711387153,-9.911401460436675,0.682875,0.36924999999999997,0.7032499999999999,0.484625,761.8820833333333,44.375,1629057.0,POR,,
Ron Harper Jr.,BOS,13.945285435344015,5.442062608914737,2.494278695752588,1.1337630435239037,1.0203867391715133,71.54044804635832,0.418,0.35,0.75,0.683,317.52666666666664,29.0,1631199.0,BOS,,
Ronald Holland II,DET,14.85257292252526,6.895312472515403,2.2528189609698837,1.857476819229525,0.5730557231956481,11.37156672087149,0.4477499999999999,0.24737499999999998,0.785875,0.658875,1443.9008333333334,79.12499999999999,1641842.0,DET,,
Royce O'Neale,PHX,12.460321390587051,6.4666277612944025,3.4570082375231923,1.2945225474217703,0.6164081616777759,0.45441394718292805,0.41679999999999995,0.3998,0.712,0.5258,2048.437,77.3,1626220.0,PHX,10875000.0,1.1457766795942117
Rudy Gobert,MIN,13.131470544649222,12.871057296225212,1.825529987311141,0.8362507313554666,1.8578719256684444,5.402547400890345,0.6739,0.0,0.5928,0.615,2425.173,74.8,203497.0,MIN,36500000.0,0.3597663162917595
Ryan Dunn,PHX,11.648188651680453,7.486470532319336,2.239004203227645,1.4172819928622085,0.8643283448021599,-0.36236363613673467,0.444375,0.3235,0.4882499999999999,0.5077499999999999,1375.9343749999998,71.5,1642346.0,PHX,2784240.0,4.183615152314618
Ryan Kalkbrenner,CHA,12.680412719624913,9.175653733778487,1.3142846196924094,0.7788353301880945,2.4581990109061733,9.638087211077668,0.753,0.0,0.716,0.537,1479.131666666667,69.0,1641750.0,CHA,2411090.0,5.259203397477868
Ryan Rollins,MIL,17.882382193204645,4.980533083981413,5.634494759895896,1.7337574183684679,0.5736647226019614,-1.4771138722686377,0.47762499999999997,0.40675,0.7975,0.46312499999999995,1791.9989583333331,67.24999999999999,1631157.0,MIL,4000000.0,4.470595548301161
Saddiq Bey,NOP,18.859887036550962,6.630935870725465,2.543091228333251,1.0331157448627608,0.13503718150870062,-5.118492671602491,0.441,0.3524285714285715,0.8398571428571429,0.3518571428571429,2193.027380952381,69.42857142857143,1630180.0,NOP,6440678.0,2.9282456034210935
Sam Hauser,BOS,13.87626511327411,5.503363084926539,1.8486285661649648,0.8064263506709428,0.40856280850365767,14.954178318415746,0.434,0.4061,0.9039999999999999,0.7207,1777.5320000000002,76.1,1630573.0,BOS,10848215.0,1.2791288809517611
Sam Merrill,CLE,15.856039049771844,3.7567983490450683,3.193745113837543,0.9678126058995544,0.22634273889787868,11.765732645693376,0.43270000000000003,0.40290000000000004,0.9031,0.6679999999999999,1322.7048333333332,59.5,1630241.0,CLE,9160715.0,1.7308735234937278
Scoot Henderson,POR,18.95664477913701,3.9324243034292605,6.122912706293976,1.2631369985254257,0.349460946054218,-5.093758606474987,0.41169999999999995,0.34719999999999995,0.8139000000000001,0.43889999999999996,1254.7151666666666,47.2,1630703.0,POR,13585523.0,1.3953562758781544
